Post ID,Platform,Post Date,Posting Time,Content Type,Reach,Impressions,Likes,Comments,Shares,Saves,Followers Gained,Engagement Rate
POST02174,Twitter/X,2024-02-24,20:28,Reel,22428,34300,751,9,4,17,4,3.48
POST02175,Instagram,2024-07-28,22:03,Story,51291,65988,1606,42,10,21,8,3.27
POST02176,Instagram,2024-09-08,22:07,Reel,40471,74186,1763,85,20,43,12,4.72
POST02177,Instagram,2024-06-11,15:43,Story,21703,37181,1631,50,25,43,5,8.06
POST02178,Instagram,2024-05-06,04:23,Image,39608,54632,1320,43,11,30,8,3.54
POST02179,Instagram,2024-08-31,09:01,Reel,37864,83395,1739,81,21,29,16,4.94
POST02180,Facebook,2024-11-26,19:02,Image,22874,42337,984,31,10,16,5,4.55
POST02181,Instagram,2024-12-05,01:44,Video,48837,112109,1424,16,12,42,12,3.06
POST02182,Facebook,2024-12-09,22:24,Story,5444,13491,205,4,2,3,1,3.93
POST02183,Instagram,2024-06-07,22:23,Reel,52756,104471,1904,48,25,54,12,3.85
POST02184,Instagram,2024-12-16,19:54,Image,47395,68533,1771,80,13,50,10,4.04
POST02185,LinkedIn,2024-08-14,21:59,Image,16181,39579,582,12,4,7,1,3.74
POST02186,Facebook,2024-05-10,19:19,Video,41445,66117,1151,22,19,26,10,2.94
POST02187,Instagram,2024-04-17,05:58,Carousel,48861,70351,2065,63,11,50,12,4.48
POST02188,LinkedIn,2024-08-12,20:26,Image,7578,13070,428,17,6,4,3,6.0
POST02189,Facebook,2024-01-18,18:52,Video,25534,63349,1339,27,20,39,3,5.58
POST02190,Instagram,2024-09-08,13:59,Reel,25792,49935,1678,21,29,43,13,6.87
POST02191,Instagram,2024-06-19,03:52,Reel,59775,104520,4604,52,74,105,14,8.09
POST02192,Facebook,2024-03-23,16:04,Image,29167,48570,1678,27,13,50,13,6.06
POST02193,Twitter/X,2024-06-29,23:52,Image,6153,11407,305,5,4,5,0,5.18
POST02194,Instagram,2024-10-07,14:44,Reel,40749,74426,2100,32,39,60,15,5.47
POST02195,Instagram,2024-01-15,20:41,Reel,78519,180805,6050,220,76,148,23,8.27
POST02196,Facebook,2024-04-04,20:08,Carousel,49799,89748,1434,34,25,15,3,3.03
POST02197,Instagram,2024-01-02,20:19,Reel,83932,175277,4316,162,24,74,12,5.45
POST02198,Instagram,2024-06-09,03:10,Video,18304,45554,414,8,4,7,3,2.37
POST02199,Facebook,2024-05-07,20:48,Image,53921,93900,4202,142,61,101,33,8.36
POST02200,Facebook,2024-03-07,21:26,Image,47602,106043,1623,79,16,21,8,3.65
POST02201,LinkedIn,2024-06-12,23:08,Image,10336,20204,410,17,6,10,4,4.29
POST02202,Instagram,2024-05-13,22:52,Reel,18677,30011,553,25,7,14,3,3.21
POST02203,Instagram,2024-06-16,06:05,Video,51626,100914,1114,47,8,12,9,2.29
POST02204,Facebook,2024-07-31,21:56,Image,46404,57271,1552,74,8,32,2,3.59
POST02205,Instagram,2024-07-12,18:14,Image,13193,27438,846,16,10,22,3,6.78
POST02206,Instagram,2024-01-11,17:41,Reel,66414,109791,3748,180,41,49,21,6.05
POST02207,Instagram,2024-11-09,02:29,Video,63414,78614,1615,21,17,42,13,2.67
POST02208,LinkedIn,2024-04-11,19:03,Carousel,30606,39281,1150,38,20,14,5,3.99
POST02209,Instagram,2024-07-24,19:16,Image,63328,139692,2443,28,39,40,18,4.03
POST02210,LinkedIn,2024-03-17,20:10,Video,16197,25471,1037,34,5,29,6,6.82
POST02211,Twitter/X,2024-10-17,22:27,Carousel,22961,42706,1031,28,18,26,2,4.8
POST02212,Facebook,2024-08-20,15:07,Story,2972,3675,74,2,0,1,0,2.59
POST02213,Facebook,2024-04-24,06:55,Image,13288,24215,407,18,5,11,1,3.32
POST02214,Instagram,2024-05-16,21:24,Image,54192,90954,2822,75,26,79,7,5.54
POST02215,LinkedIn,2024-03-07,06:38,Carousel,20001,27402,564,23,10,14,4,3.05
POST02216,Instagram,2024-04-20,09:46,Reel,16383,39644,411,9,4,7,3,2.63
POST02217,Facebook,2024-12-12,19:26,Image,39268,58339,1608,75,20,36,7,4.43
POST02218,Instagram,2024-03-15,20:15,Video,90939,214754,4509,109,77,105,6,5.28
POST02219,Facebook,2024-11-12,07:23,Carousel,3288,8126,236,2,3,3,1,7.42
POST02220,Facebook,2024-10-25,14:05,Video,49758,77925,2034,70,39,35,2,4.38
POST02221,Facebook,2024-01-06,10:44,Video,47444,66323,1076,23,19,18,2,2.39
POST02222,Facebook,2024-07-22,22:24,Story,24124,33192,1432,60,16,30,13,6.38
POST02223,Facebook,2024-12-28,19:16,Image,54516,128547,4081,109,60,54,20,7.89
POST02224,Facebook,2024-02-07,18:03,Video,72360,86925,4939,225,96,120,29,7.44
POST02225,Instagram,2024-06-19,15:58,Story,6276,9300,127,4,1,1,1,2.12
POST02226,Facebook,2024-06-30,21:51,Image,34890,58267,2242,88,31,35,20,6.87
POST02227,Facebook,2024-11-02,01:00,Carousel,16811,27691,1218,14,15,23,9,7.55
POST02228,Instagram,2024-05-09,12:19,Video,10060,17909,540,5,3,9,0,5.54
POST02229,Instagram,2024-07-21,04:57,Video,37000,80723,2065,21,37,39,19,5.84
POST02230,Facebook,2024-10-13,19:16,Carousel,19147,47332,1476,38,21,41,12,8.23
POST02231,Facebook,2024-03-27,10:56,Image,22843,41902,1447,70,25,20,10,6.84
POST02232,Instagram,2024-08-27,20:45,Reel,41720,60533,2242,29,22,32,16,5.57
POST02233,Facebook,2024-09-28,08:07,Carousel,29328,69036,1172,20,18,19,4,4.19
POST02234,LinkedIn,2024-06-09,19:31,Image,8918,12605,216,4,2,6,1,2.56
POST02235,LinkedIn,2024-05-23,13:18,Carousel,8998,11481,474,18,9,8,4,5.66
POST02236,Facebook,2024-05-14,08:33,Carousel,9842,13132,355,11,6,5,1,3.83
POST02237,Facebook,2024-06-09,05:20,Story,12438,27812,844,34,10,13,6,7.24
POST02238,Instagram,2024-09-08,04:35,Video,23294,33757,1754,57,27,39,17,8.06
POST02239,Facebook,2024-12-02,14:03,Video,14664,28821,462,7,5,6,1,3.27
POST02240,Twitter/X,2024-04-06,19:11,Video,17176,28912,933,42,10,24,4,5.87
POST02241,LinkedIn,2024-01-19,05:45,Video,12907,19559,672,25,7,18,5,5.59
POST02242,Facebook,2024-08-27,15:02,Story,30967,52189,2067,61,37,45,6,7.14
POST02243,Facebook,2024-08-14,22:31,Image,29334,68297,1772,64,24,24,8,6.42
POST02244,LinkedIn,2024-08-22,23:55,Video,18011,26819,486,7,8,11,2,2.84
POST02245,Twitter/X,2024-03-16,18:13,Image,15728,27260,1103,27,6,12,1,7.3
POST02246,Facebook,2024-05-25,19:47,Carousel,18421,45642,408,14,3,5,2,2.33
POST02247,Instagram,2024-09-17,18:57,Reel,37725,93226,1720,44,20,19,10,4.78
POST02248,Instagram,2024-12-05,18:00,Image,62217,111660,4938,197,56,94,27,8.49
POST02249,LinkedIn,2024-09-26,05:26,Video,25256,41115,1127,50,11,33,2,4.83
POST02250,Instagram,2024-02-09,21:43,Reel,66633,143330,2030,39,27,32,9,3.19
POST02251,Facebook,2024-02-18,00:18,Reel,33957,47950,1491,19,19,39,3,4.62
POST02252,Instagram,2024-12-14,03:25,Image,33655,82868,1956,94,14,21,12,6.2
POST02253,Twitter/X,2024-07-10,03:53,Video,2697,5064,158,3,2,4,1,6.19
POST02254,Instagram,2024-06-14,18:29,Video,48001,57848,2377,48,13,67,9,5.22
POST02255,Facebook,2024-12-28,14:40,Carousel,6255,14420,215,7,3,6,1,3.69
POST02256,Facebook,2024-05-17,00:21,Reel,21759,41745,1190,32,7,33,7,5.8
POST02257,Instagram,2024-01-23,14:20,Reel,13296,25026,741,26,11,11,4,5.93
POST02258,Instagram,2024-10-18,18:51,Video,27668,35782,1360,46,11,34,9,5.24
POST02259,Instagram,2024-11-25,18:47,Reel,81670,202592,1997,75,23,29,14,2.6
POST02260,Instagram,2024-02-06,19:24,Carousel,16835,28055,1150,34,12,33,6,7.3
POST02261,Facebook,2024-02-17,19:15,Carousel,26614,64340,832,26,7,22,6,3.33
POST02262,LinkedIn,2024-07-23,19:10,Carousel,10882,15328,551,14,4,15,5,5.37
POST02263,Facebook,2024-07-17,09:41,Carousel,12379,26135,280,4,1,2,1,2.32
POST02264,Facebook,2024-11-30,20:31,Image,30937,58434,1126,47,5,30,10,3.9
POST02265,LinkedIn,2024-08-09,09:57,Carousel,13291,19561,1058,43,16,18,6,8.54
POST02266,LinkedIn,2024-12-16,11:42,Reel,30108,60452,926,17,4,22,4,3.22
POST02267,Twitter/X,2024-02-19,16:12,Reel,22425,49218,1431,24,20,29,14,6.71
POST02268,LinkedIn,2024-09-07,12:30,Video,4724,6621,98,3,0,1,0,2.16
POST02269,Instagram,2024-05-17,13:05,Reel,25242,39203,1423,43,10,35,11,5.99
POST02270,Twitter/X,2024-08-04,19:11,Video,22079,32013,681,15,13,8,2,3.25
POST02271,Instagram,2024-08-10,02:02,Video,59347,97310,1964,88,36,32,8,3.57
POST02272,Facebook,2024-09-19,21:43,Carousel,54311,93764,3012,136,33,79,27,6.0
POST02273,Instagram,2024-04-24,22:09,Carousel,38094,82240,2584,51,40,67,10,7.2
POST02274,Instagram,2024-09-10,20:33,Image,26738,66542,1073,19,7,18,7,4.18
POST02275,Instagram,2024-02-12,21:05,Carousel,67302,126427,5193,177,73,65,51,8.18
POST02276,LinkedIn,2024-09-01,19:43,Carousel,11209,27810,346,13,2,3,1,3.25
POST02277,Twitter/X,2024-06-02,16:27,Video,6006,8242,451,11,4,12,2,7.96
POST02278,Instagram,2024-05-31,17:04,Reel,61696,75652,2135,29,24,59,11,3.64
POST02279,LinkedIn,2024-01-24,16:27,Image,6223,12877,396,18,4,6,2,6.81
POST02280,LinkedIn,2024-07-30,22:52,Image,25096,32002,511,8,10,10,0,2.15
POST02281,Twitter/X,2024-05-09,22:05,Reel,2192,3618,131,3,2,3,0,6.34
POST02282,LinkedIn,2024-09-14,21:11,Image,16252,33478,707,9,5,18,6,4.55
POST02283,Instagram,2024-04-03,01:05,Video,42026,63636,1666,37,16,39,9,4.18
POST02284,Facebook,2024-08-01,09:20,Image,39008,58647,2338,71,22,49,4,6.36
POST02285,LinkedIn,2024-10-27,21:28,Carousel,22955,34581,1691,19,13,42,12,7.69
POST02286,Instagram,2024-11-15,10:58,Image,5305,8439,189,8,1,4,1,3.81
POST02287,LinkedIn,2024-04-05,18:47,Story,6346,13035,467,21,9,11,1,8.01
POST02288,LinkedIn,2024-11-05,18:27,Image,4477,9871,336,9,3,7,1,7.93
POST02289,Facebook,2024-09-30,21:07,Video,19198,34753,1179,49,14,15,5,6.55
POST02290,LinkedIn,2024-01-07,21:29,Video,44445,87977,3463,144,34,67,9,8.34
POST02291,Instagram,2024-12-20,21:47,Video,76207,140939,4756,189,75,86,31,6.7
POST02292,Facebook,2024-11-04,09:39,Video,42694,103807,1348,62,7,21,4,3.37
POST02293,Facebook,2024-11-11,21:51,Image,53117,116728,2896,124,57,46,5,5.88
POST02294,LinkedIn,2024-06-03,19:00,Story,27773,35575,1849,88,23,33,16,7.18
POST02295,Instagram,2024-04-07,18:44,Carousel,40917,58979,2525,32,23,59,9,6.45
POST02296,Instagram,2024-04-06,06:30,Carousel,10877,13944,266,5,2,6,1,2.57
POST02297,LinkedIn,2024-11-28,19:27,Image,33069,67923,2338,31,33,33,4,7.36
POST02298,Twitter/X,2024-11-16,17:12,Video,6977,8879,237,8,2,3,1,3.58
POST02299,Facebook,2024-02-14,21:09,Image,13127,31310,959,20,14,17,5,7.69
POST02300,Facebook,2024-08-30,03:10,Video,8447,12424,476,19,5,14,0,6.09
POST02301,Facebook,2024-03-19,14:31,Reel,46846,75446,1456,68,21,41,14,3.39
POST02302,Facebook,2024-08-29,21:37,Image,23430,44305,670,28,10,13,0,3.08
POST02303,Facebook,2024-05-04,22:53,Image,41286,95509,2732,53,54,76,15,7.06
POST02304,Facebook,2024-07-19,18:06,Story,31679,73749,1173,48,17,25,3,3.99
POST02305,Instagram,2024-11-18,13:26,Image,26606,46687,1192,49,11,16,7,4.77
POST02306,Facebook,2024-09-10,19:46,Image,42688,102149,1057,48,11,24,2,2.67
POST02307,LinkedIn,2024-10-10,01:31,Image,19275,41623,764,32,12,11,0,4.25
POST02308,Instagram,2024-07-23,18:46,Carousel,37020,58631,1373,57,26,35,8,4.03
POST02309,Instagram,2024-11-09,15:14,Reel,50103,68033,1012,47,9,14,7,2.16
POST02310,Twitter/X,2024-12-31,18:27,Video,35431,45754,2724,89,34,72,23,8.24
POST02311,Facebook,2024-10-22,18:17,Story,30168,59221,1200,37,7,17,9,4.18
POST02312,LinkedIn,2024-11-27,15:07,Image,19213,42709,699,14,7,18,0,3.84
POST02313,Instagram,2024-09-10,20:22,Story,24147,54289,1586,62,25,20,3,7.01
POST02314,Twitter/X,2024-08-17,00:10,Carousel,10098,18922,754,17,5,18,4,7.86
POST02315,Twitter/X,2024-05-27,15:22,Image,15783,29615,1251,53,23,28,6,8.59
POST02316,Twitter/X,2024-08-12,19:37,Video,33012,53499,1160,24,22,19,1,3.71
POST02317,LinkedIn,2024-12-16,22:54,Carousel,34918,58602,1989,52,24,47,10,6.05
POST02318,Instagram,2024-12-02,09:46,Reel,62944,137649,3508,120,29,80,27,5.94
POST02319,Facebook,2024-12-30,21:53,Carousel,35380,58119,2433,62,32,34,22,7.24
POST02320,Twitter/X,2024-12-10,11:50,Image,17110,23040,1314,41,12,22,4,8.12
POST02321,Facebook,2024-08-29,05:39,Story,17332,40494,465,15,5,6,2,2.83
POST02322,Twitter/X,2024-04-16,18:42,Carousel,6265,8608,411,19,5,4,1,7.01
POST02323,Instagram,2024-09-04,19:10,Reel,37242,45020,1501,42,20,35,2,4.29
POST02324,Facebook,2024-11-06,13:31,Image,11747,18685,442,10,6,6,4,3.95
POST02325,Facebook,2024-06-04,22:03,Story,14814,28904,945,24,5,13,8,6.66
POST02326,LinkedIn,2024-01-10,20:22,Image,21457,49147,1231,48,12,35,9,6.18
POST02327,Facebook,2024-12-12,22:02,Video,36237,60510,2158,50,32,32,16,6.27
POST02328,Facebook,2024-02-02,18:39,Carousel,14289,31894,1098,50,10,19,9,8.24
POST02329,Facebook,2024-04-26,19:31,Video,54103,103733,2424,85,43,46,21,4.8
POST02330,Instagram,2024-05-12,11:49,Reel,35830,82373,2026,69,19,54,5,6.05
POST02331,Instagram,2024-01-24,17:17,Video,42825,62800,2846,119,23,43,8,7.08
POST02332,Twitter/X,2024-03-18,16:38,Carousel,17400,40323,1359,48,20,30,8,8.37
POST02333,Instagram,2024-12-08,18:59,Reel,58372,136941,3468,75,41,95,31,6.3
POST02334,LinkedIn,2024-08-12,03:06,Carousel,19903,39526,1220,13,21,34,3,6.47
POST02335,LinkedIn,2024-11-08,03:52,Carousel,6991,16051,259,10,2,6,1,3.96
POST02336,Instagram,2024-10-14,18:10,Reel,40178,64823,1620,64,27,23,15,4.32
POST02337,Instagram,2024-11-18,19:58,Image,56522,120932,4389,114,23,96,15,8.18
POST02338,Facebook,2024-07-04,20:45,Video,34174,62599,1557,59,22,21,4,4.85
POST02339,Instagram,2024-08-14,15:46,Video,17104,31000,657,29,10,17,1,4.17
POST02340,LinkedIn,2024-02-20,20:21,Story,8111,11540,646,20,11,8,4,8.45
POST02341,Twitter/X,2024-03-11,19:28,Video,16793,30980,583,19,6,8,2,3.67
POST02342,LinkedIn,2024-07-31,00:15,Image,24487,29950,1590,56,9,46,1,6.95
POST02343,Facebook,2024-08-30,22:10,Carousel,13241,16479,984,45,13,19,1,8.01
POST02344,Facebook,2024-02-13,21:23,Video,28775,60101,750,11,5,8,4,2.69
POST02345,LinkedIn,2024-11-18,04:48,Reel,26937,47781,1011,33,7,21,1,3.98
POST02346,Facebook,2024-09-28,07:08,Video,37757,75220,2528,93,31,61,21,7.19
POST02347,Instagram,2024-08-07,13:57,Video,14131,26357,929,15,15,10,4,6.86
POST02348,LinkedIn,2024-08-22,16:50,Image,16930,31112,1030,13,7,18,5,6.31
POST02349,Twitter/X,2024-12-15,18:28,Story,4979,7020,288,13,4,4,0,6.21
POST02350,Instagram,2024-03-15,22:51,Reel,99415,202731,4160,124,77,94,19,4.48
POST02351,Instagram,2024-09-21,02:21,Video,49561,76028,2796,119,17,43,7,6.0
POST02352,LinkedIn,2024-06-10,05:27,Carousel,10208,24603,785,37,15,20,5,8.4
POST02353,LinkedIn,2024-02-01,18:42,Reel,10705,16865,383,8,5,10,3,3.79
POST02354,Instagram,2024-11-24,22:03,Carousel,15093,20448,476,20,2,7,0,3.35
POST02355,LinkedIn,2024-11-19,21:56,Reel,12089,27284,797,33,9,8,2,7.01
POST02356,LinkedIn,2024-09-23,13:25,Carousel,6054,13044,316,5,3,9,2,5.5
POST02357,Twitter/X,2024-12-14,09:46,Video,7607,12854,187,4,2,2,1,2.56
POST02358,Instagram,2024-06-09,00:52,Reel,15241,23141,527,17,6,12,5,3.69
POST02359,LinkedIn,2024-05-23,19:58,Video,22572,36364,1575,50,15,45,13,7.47
POST02360,Twitter/X,2024-03-16,14:41,Reel,22776,28947,1229,57,11,16,5,5.76
POST02361,LinkedIn,2024-04-15,19:50,Image,29798,65076,2350,96,27,48,21,8.46
POST02362,Facebook,2024-11-12,22:22,Image,32432,60687,836,33,5,15,6,2.74
POST02363,Facebook,2024-11-28,06:56,Carousel,38011,60042,2198,22,30,41,12,6.03
POST02364,Facebook,2024-06-03,22:21,Image,6456,12409,233,11,1,5,1,3.87
POST02365,Facebook,2024-07-18,23:56,Image,17157,20926,1094,42,16,30,9,6.89
POST02366,Facebook,2024-03-05,17:18,Carousel,23745,54619,1638,17,21,46,4,7.25
POST02367,Facebook,2024-04-19,22:19,Video,23630,29642,868,18,15,14,4,3.87
POST02368,Facebook,2024-09-23,19:01,Image,6042,14566,418,14,2,5,0,7.27
POST02369,Facebook,2024-01-15,17:37,Image,30279,43512,1564,16,10,34,5,5.36
POST02370,Twitter/X,2024-05-12,20:46,Video,24446,53316,1499,22,18,38,4,6.45
POST02371,Twitter/X,2024-08-04,03:46,Image,12652,25311,492,19,8,14,2,4.21
POST02372,LinkedIn,2024-01-31,08:40,Reel,31161,73463,629,13,8,8,5,2.11
POST02373,Facebook,2024-09-16,18:48,Video,40587,53955,1311,13,13,20,11,3.34
POST02374,LinkedIn,2024-11-29,14:19,Image,20807,37622,677,31,3,18,3,3.5
POST02375,Facebook,2024-10-20,14:21,Video,46062,102529,1714,75,11,18,11,3.95
POST02376,Instagram,2024-04-30,18:36,Video,27375,63103,1076,24,13,24,3,4.15
POST02377,Twitter/X,2024-12-31,20:42,Reel,16448,40140,1257,53,10,25,3,8.18
POST02378,Instagram,2024-09-30,07:22,Reel,14097,29441,475,23,5,13,2,3.66
POST02379,Twitter/X,2024-06-02,22:43,Image,18680,45510,1097,40,7,21,9,6.24
POST02380,Instagram,2024-03-12,16:47,Carousel,26168,53845,1407,17,19,14,5,5.57
POST02381,Twitter/X,2024-05-06,22:37,Image,23503,35846,913,32,14,18,8,4.16
POST02382,Instagram,2024-04-08,11:29,Story,15936,37574,677,11,3,7,1,4.38
POST02383,Instagram,2024-02-20,21:53,Video,22811,51517,601,11,7,15,1,2.78
POST02384,Facebook,2024-07-29,18:27,Carousel,50579,122210,3392,122,39,41,25,7.11
POST02385,Twitter/X,2024-03-07,14:04,Reel,19060,23711,1239,38,12,23,11,6.88
POST02386,Facebook,2024-07-08,12:37,Image,38947,79547,807,18,8,15,2,2.18
POST02387,LinkedIn,2024-10-13,12:55,Carousel,20648,40458,1198,46,6,14,5,6.12
POST02388,Instagram,2024-05-15,20:27,Image,29226,71532,1574,78,26,32,7,5.85
POST02389,Facebook,2024-08-13,15:46,Video,9895,18183,694,29,4,8,4,7.43
POST02390,Instagram,2024-08-01,04:32,Reel,27372,66463,1067,24,19,13,10,4.1
POST02391,Facebook,2024-03-06,14:08,Story,5133,12229,242,9,1,2,2,4.95
POST02392,Instagram,2024-12-26,16:07,Story,31940,55751,909,35,12,22,4,3.06
POST02393,Instagram,2024-12-21,21:02,Video,32933,72456,2462,32,42,51,17,7.86
POST02394,Facebook,2024-03-21,11:58,Carousel,12333,27028,271,7,1,7,1,2.32
POST02395,Facebook,2024-03-01,13:07,Video,21882,39945,1473,19,11,30,14,7.01
POST02396,Instagram,2024-03-02,20:02,Image,63125,96733,4154,159,30,81,22,7.01
POST02397,Instagram,2024-09-24,20:19,Carousel,7088,17202,286,11,3,4,2,4.29
POST02398,LinkedIn,2024-07-10,21:01,Image,6619,13878,255,11,2,2,0,4.08
POST02399,Instagram,2024-03-14,22:26,Reel,39677,86977,1368,52,18,40,13,3.73
POST02400,Twitter/X,2024-01-25,09:56,Carousel,16942,39510,359,4,6,4,2,2.2
POST02401,Facebook,2024-05-25,21:00,Carousel,46321,113400,2461,107,24,46,12,5.7
POST02402,Instagram,2024-03-03,02:55,Reel,22570,47749,998,48,9,24,6,4.78
POST02403,Instagram,2024-01-23,18:19,Carousel,67149,86917,2323,25,20,53,3,3.61
POST02404,Facebook,2024-10-16,10:50,Story,10369,20584,368,15,2,3,3,3.74
POST02405,Facebook,2024-07-12,23:53,Image,12521,18190,400,11,7,4,3,3.37
POST02406,Instagram,2024-11-06,19:32,Reel,97731,169119,4949,227,58,111,47,5.47
POST02407,Facebook,2024-11-21,14:42,Reel,23856,33645,1243,57,6,28,2,5.59
POST02408,Instagram,2024-08-17,20:05,Video,81730,128204,4664,72,25,121,34,5.97
POST02409,Instagram,2024-11-15,13:24,Image,21411,49255,863,36,7,21,8,4.33
POST02410,Instagram,2024-04-29,10:34,Reel,38895,63321,1898,83,20,49,3,5.27
POST02411,Twitter/X,2024-01-24,14:47,Image,8185,11322,445,15,6,7,3,5.78
POST02412,Twitter/X,2024-05-22,05:45,Image,13022,26303,294,3,3,7,2,2.36
POST02413,Instagram,2024-01-13,22:19,Video,17850,22200,426,5,6,5,2,2.48
POST02414,Instagram,2024-10-14,20:35,Reel,49492,115115,2730,130,37,34,6,5.92
POST02415,Twitter/X,2024-02-13,22:34,Reel,6507,15147,327,14,5,7,1,5.42
POST02416,LinkedIn,2024-10-22,18:33,Image,18701,26353,944,9,8,27,3,5.28
POST02417,Facebook,2024-04-06,16:57,Video,15575,30944,1172,19,8,24,1,7.85
POST02418,LinkedIn,2024-01-10,22:11,Image,5129,11909,282,5,1,6,2,5.73
POST02419,Instagram,2024-01-10,19:15,Image,31625,59520,1132,28,21,19,4,3.79
POST02420,Instagram,2024-12-27,18:28,Story,31658,73863,1207,48,21,28,3,4.12
POST02421,Twitter/X,2024-02-13,19:20,Video,32010,42980,1883,51,12,46,15,6.22
POST02422,LinkedIn,2024-07-24,15:55,Image,10143,19212,350,5,6,9,2,3.65
POST02423,Facebook,2024-01-12,19:26,Carousel,54187,131875,4143,71,32,54,33,7.94
POST02424,Instagram,2024-01-13,10:24,Image,21104,32116,539,13,4,10,5,2.68
POST02425,Instagram,2024-05-11,18:34,Reel,88923,179406,5204,157,37,130,32,6.22
POST02426,Instagram,2024-03-27,19:16,Reel,50821,73360,2949,99,43,31,17,6.14
POST02427,Facebook,2024-02-15,21:43,Image,31900,71450,656,6,9,16,5,2.15
POST02428,LinkedIn,2024-03-27,20:11,Image,22040,29177,780,37,7,12,2,3.79
POST02429,LinkedIn,2024-01-14,09:24,Image,21957,47737,1380,29,13,21,2,6.57
POST02430,LinkedIn,2024-02-20,21:57,Image,25751,34426,1790,21,26,19,14,7.21
POST02431,Twitter/X,2024-06-14,18:03,Video,17266,38577,1139,20,14,33,4,6.98
POST02432,Twitter/X,2024-04-13,22:37,Video,21618,45556,1120,54,20,22,10,5.62
POST02433,Facebook,2024-05-01,16:24,Image,36436,86815,758,24,5,11,2,2.19
POST02434,Instagram,2024-02-28,20:29,Carousel,67587,129621,3727,82,54,99,37,5.86
POST02435,LinkedIn,2024-10-10,15:01,Video,11264,18250,392,15,5,8,0,3.73
POST02436,Instagram,2024-07-27,00:17,Video,40245,94070,2151,49,21,33,10,5.6
POST02437,Instagram,2024-10-10,21:06,Reel,41690,59168,1053,16,9,19,9,2.63
POST02438,Instagram,2024-05-06,20:50,Story,14296,21084,925,33,17,12,7,6.9
POST02439,Instagram,2024-03-05,21:28,Reel,38379,60107,2090,21,25,24,10,5.63
POST02440,Instagram,2024-02-12,16:13,Story,38281,53529,2213,23,39,54,12,6.08
POST02441,LinkedIn,2024-03-13,19:50,Image,11620,28316,624,30,11,7,2,5.78
POST02442,Instagram,2024-05-05,13:58,Reel,33391,72035,704,17,3,21,1,2.23
POST02443,Facebook,2024-10-11,00:52,Carousel,3767,6599,91,1,0,2,0,2.5
POST02444,Twitter/X,2024-08-25,19:18,Image,27916,64335,2011,68,37,43,14,7.73
POST02445,Facebook,2024-11-30,00:03,Story,18983,34513,458,17,5,9,1,2.58
POST02446,Twitter/X,2024-09-03,20:53,Image,27672,41576,1207,38,9,18,2,4.6
POST02447,LinkedIn,2024-12-14,20:53,Image,4659,8663,112,5,1,3,0,2.6
POST02448,Twitter/X,2024-11-19,22:18,Image,4547,5564,190,7,2,1,0,4.4
POST02449,Facebook,2024-01-24,22:36,Story,16066,29863,628,12,3,9,3,4.06
POST02450,Instagram,2024-02-05,21:44,Image,8229,16990,627,27,5,13,6,8.17
POST02451,LinkedIn,2024-03-03,23:35,Carousel,14898,31935,1148,45,17,17,10,8.24
POST02452,Instagram,2024-05-23,06:39,Story,38225,55738,2687,101,17,53,13,7.48
POST02453,Instagram,2024-09-15,10:56,Carousel,27650,46311,651,28,4,11,4,2.51
POST02454,Facebook,2024-12-15,20:16,Image,43974,106526,2583,36,50,33,20,6.14
POST02455,Instagram,2024-12-28,07:42,Reel,44569,65534,2611,90,44,71,14,6.32
POST02456,Facebook,2024-06-13,21:38,Reel,54222,126164,2855,33,34,75,21,5.53
POST02457,Facebook,2024-06-17,19:41,Carousel,24840,57495,1689,76,16,34,13,7.31
POST02458,Instagram,2024-01-02,00:57,Reel,68146,132170,2415,66,22,30,9,3.72
POST02459,Twitter/X,2024-01-05,13:35,Video,15567,24757,1195,24,18,16,2,8.05
POST02460,Instagram,2024-12-22,12:34,Reel,40194,93342,1223,13,18,13,12,3.15
POST02461,Facebook,2024-02-11,20:41,Video,41153,80042,1046,49,15,14,6,2.73
POST02462,Instagram,2024-02-09,21:28,Image,58512,87012,3949,68,68,88,7,7.13
POST02463,Twitter/X,2024-12-10,21:52,Video,15334,35352,1208,59,20,35,10,8.62
POST02464,LinkedIn,2024-11-03,19:53,Image,5881,11355,443,17,4,7,2,8.01
POST02465,Twitter/X,2024-12-22,03:29,Image,11160,24897,434,10,2,4,2,4.03
POST02466,Instagram,2024-07-08,14:00,Video,14622,28400,848,14,14,23,4,6.15
POST02467,Twitter/X,2024-04-23,08:43,Carousel,5002,8764,275,9,4,8,0,5.92
POST02468,Facebook,2024-12-29,18:52,Image,5103,10563,382,6,7,6,1,7.86
POST02469,Instagram,2024-11-10,22:14,Reel,12322,26336,307,11,4,4,2,2.65
POST02470,Instagram,2024-04-29,11:02,Reel,39661,64087,2668,37,43,45,15,7.04
